const,addresscat_3,addresscat_4,agecat_5,agecat_6,bfast_2,bfast_3,callid_1,callwait_1,carcatvalue_3,card2_2,card2tenurecat_5,card_2,cardten,cardtenurecat_5,carown_1,cars_1,cartype_0,creddebt,ebill_1,ed,edcat_2,edcat_3,gender_1,hourstv,inccat_3,internet_3,jobcat_2,jobsat_4,lncreddebt,lnothdebt,multline_1,news_1,othdebt,owndvd_1,ownipod_1,ownpda_1,polview_4,polview_6,region_5,spoused,vote_1,pred_totalSpend
1.0,1,0,0,0,0,1,1,1,1,0,1,1,1945.0,1,1,0,0,5.340509999999999,0,12,1,0,1,20,1,0,0,0,1.6753211540297097,1.5992845409695824,1,1,4.94949,1,1,0,0,0,0,9,0,375.02103383105367
1.0,0,0,0,0,0,0,1,1,0,0,0,0,230.0,0,0,0,1,0.26783999999999997,0,15,0,1,1,24,0,0,0,0,-1.3173654916810267,-0.20805791389616904,0,0,0.8121599999999999,0,1,0,0,0,0,-1,0,205.22714047512204
1.0,0,1,1,0,1,0,1,1,0,0,1,1,1305.0,1,1,0,0,4.9745800000000004,0,9,0,0,0,21,1,0,1,0,1.6043409449362565,2.1753674409809105,0,1,8.805420000000002,1,0,0,0,0,0,8,1,308.7572425965881
1.0,0,0,1,0,1,0,1,0,1,0,0,1,1060.0,1,1,0,1,7.425117,0,12,1,0,1,17,0,0,0,0,2.0048684421403715,2.2419730398486246,0,0,9.411883,1,0,0,0,0,1,-1,1,371.8778795803507
1.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,1,0,0,2.417132,0,15,0,1,0,22,0,1,0,0,0.8825817133869078,-0.3370572076834274,0,0,0.7138680000000002,1,0,0,1,0,0,-1,1,305.03941252459106
1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,0,0.33349800000000007,0,14,1,0,0,22,0,0,0,1,-1.0981184106459398,1.6184971533151933,0,0,5.045502000000001,1,0,0,0,0,0,-1,0,245.4522996524649
1.0,0,1,1,0,0,0,1,1,1,0,1,1,710.0,1,1,0,1,1.138074,0,9,0,0,1,16,0,0,0,0,0.12933735995205564,1.8876643206649983,1,1,6.6039259999999995,1,0,0,1,0,0,14,0,306.62742136118703
1.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,1,0.387,0,15,0,1,0,26,0,0,0,0,-0.9493305859523552,0.7852704694357512,0,0,2.193,1,1,1,1,0,0,-1,1,286.6230776001788
1.0,1,0,0,0,0,1,1,1,1,0,0,1,775.0,1,1,0,1,14.280358400000008,1,18,0,0,0,22,0,0,0,0,2.65891009010391,2.8375438362779786,1,1,17.073777999999997,1,1,0,0,0,1,-1,1,441.33838381623843
1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,1,1,0.210254,0,18,0,0,0,26,0,0,0,0,-1.5594389553397785,-1.571439099342889,0,0,0.207746,0,1,0,0,0,0,13,0,183.23218565703652
1.0,0,0,0,1,1,0,1,1,1,0,1,0,1525.0,1,1,1,1,1.2869080000000002,1,17,0,0,1,25,0,0,0,0,0.25224244198739765,1.4269784261283078,1,1,4.166092,1,0,0,1,0,0,17,0,311.040804339815
1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,1,0.377775,0,13,1,0,1,17,0,0,0,0,-0.9734564986823131,0.2980469213408721,0,0,1.3472250000000001,0,1,0,1,0,0,14,1,188.45239355097905
1.0,0,1,0,0,1,0,1,1,1,0,0,1,290.0,0,1,0,1,1.5150400000000002,0,17,0,0,0,15,0,0,0,0,0.415441841253053,0.18644637137090456,0,0,1.20496,1,0,0,0,0,0,15,1,304.1810450002101
1.0,0,0,0,0,0,0,0,0,0,1,0,0,435.0,0,1,0,1,0.8125800000000001,1,15,0,1,0,22,0,0,1,0,-0.20754090808680198,-0.07534874158985495,0,0,0.9274199999999999,1,1,0,0,0,0,13,0,241.90211865847266
1.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,0,1,0,1,0.059248,1,17,0,0,0,0,0,0,0,0,-2.82602325481088,-0.5365674532586271,0,0,0.584752,1,1,1,0,0,0,19,0,213.22540685384354
1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.32879,1,13,1,0,0,12,0,0,0,0,-1.11233602988792,-0.818234326401805,0,0,0.44121,1,1,0,0,0,0,-1,0,209.40045558811724
1.0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.310856,0,15,0,1,0,20,0,0,0,0,-1.1684254965389635,0.8052000523628964,0,1,2.237144,1,0,0,0,0,0,-1,0,256.8279985526135
1.0,0,1,1,0,0,1,0,0,0,1,1,0,0.0,1,0,0,0,0.34062800000000004,0,16,0,1,0,13,0,0,1,0,-1.0769643062639633,0.8781202190673912,1,1,2.406372,1,1,0,1,0,0,13,1,228.96134829874205
1.0,0,1,0,0,1,0,1,1,0,0,0,1,350.0,1,1,0,1,4.089936,0,13,1,0,0,11,0,0,0,0,1.40852932201052,0.9485890791040907,1,0,2.582064000000001,1,1,1,1,0,1,14,0,268.44074850937835
1.0,1,0,0,0,0,1,0,1,0,0,0,0,780.0,0,1,0,1,1.314135,1,15,0,1,1,28,0,0,1,0,0.27317865451108203,0.06846673310042153,1,0,1.0708649999999997,1,1,1,0,0,0,15,1,274.15953589656704
1.0,0,1,1,0,1,0,0,1,0,0,1,0,1260.0,1,1,0,0,0.21167999999999998,0,8,0,0,0,22,0,0,0,0,-1.5526795786154917,-1.3155749809072383,0,1,0.26832,1,0,0,0,1,0,12,0,259.8911070740058
1.0,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0,1,0,1,1.9093319999999998,1,21,0,0,1,26,0,0,1,0,0.6467534426659686,2.44553048455267,1,0,11.536668,1,1,1,0,0,1,20,1,420.60724646361854
1.0,1,0,0,0,0,1,1,1,0,0,1,0,820.0,1,1,0,0,0.2366,0,16,0,1,0,20,1,0,0,0,-1.4413843274378506,0.06147132208810117,1,0,1.0634000000000001,1,1,0,0,0,0,17,1,295.7770128059782
1.0,0,0,0,1,1,0,0,0,0,0,1,0,3150.0,1,0,0,1,1.0204080000000002,0,11,0,0,0,15,0,0,0,0,0.02020254731750685,-0.9845909861329485,1,1,0.3735919999999999,1,0,0,0,0,1,12,1,246.8788401712078
1.0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,1,2.67498,1,18,0,0,0,15,1,0,0,0,0.9839419036845057,2.414575383049569,1,0,11.18502,1,1,1,0,0,0,-1,0,370.5104904296246
1.0,0,1,0,0,1,0,1,1,0,0,1,0,1910.0,1,1,1,1,0.651,0,17,0,0,1,18,0,0,1,0,-0.42924563677356775,0.6693666518945419,0,1,1.953,1,1,1,0,0,0,20,0,249.50089748799192
1.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,0.05616,0,9,0,0,0,24,0,0,0,0,-2.879550519264581,-2.1682409342213766,0,1,0.11429903999999999,1,0,0,0,0,0,9,1,242.46002091666244
1.0,0,0,0,0,0,0,1,1,0,1,0,0,640.0,0,1,1,0,0.20944,0,12,1,0,1,25,0,0,0,0,-1.5633179768205474,0.8129548319646577,1,1,2.25456,1,1,0,0,1,0,12,0,224.45014152498578
1.0,0,0,0,1,1,0,1,1,0,1,1,0,1220.0,0,1,0,0,1.219463,1,14,1,0,0,19,0,1,0,0,0.19841059791015855,-0.23630858128007853,1,1,0.7895369999999999,1,1,1,0,0,1,11,1,239.55452203904443
1.0,0,0,0,0,0,1,0,1,0,1,0,0,75.0,0,1,0,0,1.7037019999999998,1,17,0,0,1,21,0,0,0,0,0.5328035304842659,0.1356648651526552,1,0,1.145298,1,1,0,0,1,1,16,0,252.85776202985474
1.0,0,0,1,0,0,0,1,1,1,0,1,0,1710.0,1,1,0,1,5.118075,0,16,0,1,0,25,1,0,0,0,1.6327783917920078,1.330497519919074,0,1,3.7829249999999996,1,0,1,0,0,0,14,0,479.82479845229483
1.0,0,1,1,0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,3.073424,0,15,0,1,0,22,0,0,1,0,1.122792249549843,0.9785426407052963,0,0,2.660576,1,0,0,0,1,0,-1,0,282.2911226614824
1.0,1,0,0,0,0,1,1,1,0,0,1,0,2365.0,1,1,0,1,0.46701600000000004,0,17,0,0,0,21,0,0,0,0,-0.7613917606581726,0.7347611813604092,1,1,2.084984,1,1,1,1,0,1,-1,0,286.3494694724004
1.0,0,0,0,0,0,0,1,0,0,1,0,0,125.0,0,1,1,0,0.25150500000000003,0,9,0,0,0,23,0,0,0,0,-1.380292408924256,-0.0371879805547773,0,0,0.963495,0,0,0,1,0,1,7,0,203.24106084739282
1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,1,0.17884,0,11,0,0,1,22,0,0,1,0,-1.7212637276163572,-0.690829867604785,0,0,0.50116,0,0,0,1,0,0,-1,1,153.87415116312744
1.0,0,0,0,0,0,0,1,0,0,0,0,1,135.0,0,1,0,0,0.14759999999999998,0,16,0,1,1,17,0,0,1,0,-1.913249366815765,0.07918079787444125,0,0,1.0824,1,1,0,1,0,0,12,1,207.5519862856515
1.0,1,0,0,0,0,1,1,0,0,0,0,0,0.0,0,1,1,1,0.118944,1,20,0,0,1,15,1,0,0,1,-2.1291024848672953,2.125496540120081,1,1,8.377055999999998,1,1,1,1,0,1,17,1,308.1301938518138
1.0,0,0,0,0,0,0,1,1,0,0,0,0,925.0,0,1,0,1,1.1113199999999999,1,12,1,0,0,19,0,0,0,1,0.10554849798804075,2.4947480638188573,1,1,12.11868,1,1,1,1,0,0,14,1,329.759353862779
1.0,1,0,0,1,1,0,0,0,0,0,1,1,305.0,1,0,0,1,1.791244,0,14,1,0,0,23,0,0,0,1,0.5829103505384448,1.1409550462418263,1,1,3.1297560000000004,1,0,0,1,0,1,-1,0,223.4935576637299
1.0,1,0,0,0,0,1,1,1,1,0,1,0,280.0,1,1,0,0,2.20968,0,13,1,0,1,19,0,0,0,0,0.7928477086655631,2.058514081996839,0,1,7.83432,1,0,0,1,0,0,9,0,385.63943762122153
1.0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,0,0,3.9084929999999996,1,20,0,0,1,26,0,0,0,0,1.3631518777082419,0.6953981452370059,1,0,2.004507,1,1,0,1,0,0,-1,0,320.6393758017564
1.0,1,0,0,0,0,0,0,0,0,1,1,0,725.0,1,1,0,0,0.760032,0,13,1,0,0,16,0,0,1,0,-0.2743947413250041,0.9226576201563581,1,0,2.515968,1,0,0,0,0,0,9,0,241.6013657889023
1.0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1.6478700000000004,0,20,0,0,0,23,1,0,1,0,0.49948354488066804,0.9091170625260122,1,0,2.4821300000000006,1,1,0,0,0,0,-1,0,261.3405977262538
1.0,0,0,0,0,0,1,0,0,0,0,0,1,405.0,0,0,0,1,1.587456,1,12,1,0,0,16,0,0,0,0,0.4621327348651663,-0.09591196083821514,0,1,0.908544,1,1,0,1,0,0,13,1,236.8310684646854
1.0,1,0,0,0,0,1,1,1,0,0,0,1,155.0,0,1,1,0,4.358874,0,16,0,1,0,26,0,0,0,0,1.4722137671261581,1.3400216006292105,1,0,3.819125999999999,1,1,0,1,0,1,18,1,282.482322688541
1.0,1,0,0,0,0,1,1,0,0,0,0,0,0.0,0,1,1,1,2.5470719999999996,0,12,1,0,0,20,0,0,0,0,0.9349444641490086,-0.09548939586256336,0,0,0.908928,1,1,0,0,0,1,11,1,300.15067047931706
1.0,0,0,0,0,0,1,1,1,0,0,0,1,34.25,0,1,1,1,0.8148000000000001,1,18,0,0,1,19,0,0,1,0,-0.2048125946294862,-0.14479458490323327,0,0,0.8652000000000001,0,1,1,0,0,0,15,1,182.45392601654925
1.0,1,0,0,0,0,0,0,0,0,1,0,0,170.0,0,0,0,0,2.1516840000000004,1,18,0,0,1,22,0,0,0,1,0.7662507913687692,0.9346476086942302,0,0,2.546316,1,0,0,1,0,0,-1,1,241.97715297980554
1.0,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0,1,0,0,0.918918,1,21,0,0,1,23,0,0,0,0,-0.08455838802856304,1.626704385231056,1,0,5.0870820000000005,1,1,0,0,0,0,19,1,379.3857001770411
1.0,0,0,1,0,0,0,0,1,0,0,1,0,330.0,1,1,0,1,1.2681900000000002,0,15,0,1,0,24,0,1,1,0,0.23759068706109587,1.7337436290796775,0,1,5.661809999999999,1,0,0,0,1,0,-1,1,321.8039545228341
1.0,1,0,1,0,1,0,0,0,0,0,0,1,285.0,1,1,0,1,0.348082,0,9,0,0,1,16,0,0,0,0,-1.0553171947806574,-1.171447532622539,1,0,0.309918,1,0,0,1,0,1,15,1,209.06404948856556
1.0,0,1,0,1,1,0,1,1,0,1,1,0,700.0,1,1,0,1,1.1008410000000002,0,10,0,0,0,16,0,0,1,0,0.0960744331428756,1.1059714766292774,0,0,3.0221590000000003,1,1,0,0,1,0,-1,1,219.05911401271777
1.0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1,0,0,0.37373,1,17,0,0,0,31,0,0,1,0,-0.9842216674147288,-0.0447149790274279,1,1,0.9562700000000001,0,1,0,0,0,1,-1,0,203.990714606219
1.0,0,0,0,0,0,1,1,1,0,0,0,1,0.0,0,1,1,0,0.2806,0,19,0,0,0,26,0,0,0,1,-1.2708251113137765,-1.2228158921274157,0,0,0.29440000000000005,1,1,0,1,0,0,-1,1,207.598749587326
1.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.05712,0,8,0,0,0,22,0,0,1,0,-2.862600960950808,-0.11106564790885907,0,0,0.8948800000000001,1,0,0,0,1,0,12,0,255.10039237788254
1.0,0,0,1,0,1,0,1,1,0,0,1,1,3505.0,1,1,0,1,1.69575,0,12,1,0,0,17,0,0,1,0,0.5281251208440519,0.6282085794010343,1,1,1.8742499999999997,1,0,0,1,0,1,8,0,239.94075644557955
1.0,0,0,0,1,1,0,1,1,0,1,0,0,740.0,1,1,1,0,0.48735,0,18,0,0,1,22,1,0,0,0,-0.718772728198918,1.7935328957771968,1,0,6.01065,1,1,1,0,1,0,15,0,254.590247570045
1.0,0,1,0,1,1,0,0,0,0,1,0,0,0.0,1,0,0,0,0.16154999999999997,1,16,0,1,1,27,0,1,1,0,-1.82294058671163,-1.2432335182792387,1,1,0.28845,1,0,0,0,0,0,14,1,190.12221677762273
1.0,0,0,0,0,0,0,0,0,0,1,0,0,180.0,0,1,0,0,0.31746,1,14,1,0,0,22,0,0,1,0,-1.1474034528380417,0.10664568946807054,1,1,1.11254,0,1,0,0,0,1,-1,1,210.47071546234307
1.0,0,1,1,0,0,1,0,1,0,0,1,0,340.0,1,1,0,0,0.9006799999999999,0,14,1,0,0,19,0,0,0,0,-0.10460524539067781,0.4881627498616454,0,1,1.6293199999999999,1,1,0,0,0,1,11,1,309.2768074509206
1.0,0,0,0,0,0,0,1,1,0,0,0,0,145.0,0,1,0,1,0.47564000000000006,0,21,0,0,1,22,0,0,0,0,-0.7430940134127588,0.7199643639189698,0,0,2.05436,1,0,0,1,0,0,-1,0,251.7761595288884
1.0,0,0,1,0,0,1,0,0,1,1,1,0,0.0,1,1,0,1,1.5815279999999998,0,20,0,0,1,16,0,0,0,0,0.4583914683175575,1.4328133767542834,1,1,4.190472,1,0,0,1,0,0,19,0,311.2213879685958
1.0,0,0,1,0,1,0,0,1,1,1,1,0,0.0,1,1,0,0,1.028755,0,9,0,0,1,27,0,0,0,0,0.02834933326464624,2.4046221420498513,0,0,11.074245000000001,1,0,0,0,0,0,-1,1,323.9814673938702
1.0,0,0,1,0,0,0,1,1,0,0,1,1,1525.0,1,0,0,0,1.1753,0,8,0,0,1,20,0,0,1,1,0.1615234341566714,0.7805626425628946,0,1,2.1826999999999996,1,1,0,0,1,0,9,0,230.03596881621033
1.0,1,0,0,0,0,1,0,0,0,0,1,1,1540.0,1,1,0,0,1.4652820000000002,0,11,0,0,0,20,0,0,1,1,0.3820477154125021,0.05516787848272854,1,1,1.056718,1,0,0,0,0,0,-1,1,237.6970904289089
1.0,0,0,0,0,0,1,1,1,0,0,0,0,120.0,0,1,1,1,0.11424000000000001,1,15,0,1,1,29,0,0,0,0,-2.169453780390863,0.21974578543995402,0,0,1.2457600000000002,1,1,1,0,1,0,-1,1,248.20792868009045
1.0,0,1,0,0,0,0,1,1,1,0,1,0,1810.0,1,1,0,0,5.8094399999999995,0,11,0,0,1,25,0,0,0,0,1.7594841806762662,1.0738276718454784,1,1,2.9265599999999994,1,1,1,1,0,0,14,1,398.7173282023583
1.0,0,0,0,1,1,0,1,1,0,0,1,1,675.0,1,0,1,1,0.127746,1,18,0,0,0,0,0,0,0,0,-2.0577113615431264,0.208033162229849,1,1,1.231254,1,1,0,0,0,0,17,1,173.74574956907216
1.0,0,1,0,0,0,1,0,0,0,0,1,0,2180.0,1,0,0,0,1.11111,1,18,0,0,0,25,0,1,0,0,0.10535951565732633,1.3080327746411768,1,1,3.6988900000000005,1,1,0,0,0,0,-1,1,303.7594718564748
1.0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0,1,1,0,0.33768,0,17,0,0,1,25,0,0,1,0,-1.085656577507894,-1.7938416354323794,0,0,0.16632000000000002,0,1,0,0,1,0,16,1,204.1398384522976
1.0,0,1,0,0,0,1,1,0,0,0,1,0,555.0,1,0,0,0,2.1438539999999997,0,14,1,0,0,19,0,0,0,0,0.7626051438749231,0.07245646631123462,1,1,1.0751460000000002,1,1,0,1,0,0,-1,0,271.97131053179015
1.0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,1,0.88452,1,17,0,0,1,15,0,0,0,0,-0.12271015399293933,0.4919363392452849,0,0,1.63548,1,0,0,1,0,0,-1,1,218.95210009707333
1.0,1,0,0,0,1,0,1,1,0,0,0,1,350.0,0,0,0,0,2.611776,0,11,0,0,1,25,1,0,0,0,0.9600304496969374,0.25636476494577193,0,1,1.292224,1,0,0,1,0,0,14,1,251.57142877867517
1.0,0,0,0,1,1,0,0,0,0,0,1,0,1160.0,1,0,0,0,2.194544,1,9,0,0,0,17,0,0,0,0,0.7859742800704639,0.0596415505248642,1,1,1.0614559999999997,1,1,0,1,0,0,6,0,252.11495769567787
1.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,1,1,0.883596,1,18,0,0,0,20,0,1,1,0,-0.12375533438168632,1.556965818271861,1,1,4.744404,1,0,0,0,0,0,14,0,293.8534001536195
1.0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,1,0.6126119999999999,1,16,0,1,0,14,0,0,0,0,-0.4900234961367275,-0.6745452738402846,1,0,0.509388,0,1,0,0,1,0,-1,1,193.18673357745052
1.0,0,0,0,0,0,0,1,0,0,0,0,0,775.0,0,1,0,1,0.52479,0,11,0,0,1,20,0,0,1,0,-0.6447570964118531,0.2312783737427073,0,0,1.2602099999999998,1,0,0,1,0,1,10,0,259.7470086579109
1.0,1,0,0,1,1,0,1,1,0,0,0,1,0.0,1,0,1,0,0.11701800000000001,1,13,1,0,0,0,0,0,1,1,-2.1454275098636404,-1.7148984330922599,1,0,0.17998200000000003,0,0,0,0,0,0,15,1,145.15470404437556
1.0,0,1,1,0,0,1,1,1,1,0,1,1,580.0,1,1,1,0,8.418816,0,9,0,0,0,22,0,0,0,0,2.13046920078946,2.404165031266501,0,1,11.069184,1,0,0,0,1,1,-1,1,409.6054396303284
1.0,0,1,1,0,0,1,1,0,1,0,1,0,1615.0,1,1,0,1,0.6231500000000001,0,15,0,1,0,15,0,0,0,0,-0.472968018709751,1.5100263333786847,0,0,4.5268500000000005,1,0,0,0,0,1,15,0,401.5204775527993
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0929369999999998,1,13,1,0,1,26,0,0,0,1,0.08886856800893495,0.3422150010530354,0,0,1.408063,1,1,0,0,1,0,-1,0,275.3380825735723
1.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0.07722,0,15,0,1,0,23,1,0,0,0,-2.5610967881460467,-0.47035569121227744,0,0,0.62478,1,0,0,0,1,1,-1,1,308.2080125272494
1.0,0,0,1,0,0,0,1,1,0,0,0,1,180.0,0,1,0,1,0.917088,0,13,1,0,0,20,0,0,0,0,-0.08655184622642947,0.04965835860811932,1,0,1.0509119999999998,1,0,0,0,0,0,11,1,234.42933182621906
1.0,1,0,0,0,0,1,0,0,0,1,1,0,335.0,1,1,0,0,0.339872,0,16,0,1,0,23,0,0,0,0,-1.079186202843008,2.023417072916384,0,0,7.564128,1,0,0,0,0,0,-1,0,260.27250599551456
1.0,0,1,1,0,0,1,0,0,0,1,1,0,2175.0,1,1,0,1,0.27913599999999994,0,8,0,0,1,22,0,0,1,0,-1.2760561607313292,0.2676303741399909,1,1,1.306864,1,0,0,0,0,0,10,1,212.21298800053415
1.0,0,0,0,1,0,1,0,0,0,0,1,0,690.0,1,0,0,1,0.37699199999999994,0,15,0,1,1,19,0,0,1,1,-0.9755313119184285,0.04974970366413178,0,1,1.051008,1,0,0,0,0,0,-1,0,220.65725310290986
1.0,0,1,0,1,1,0,0,0,0,0,1,0,1930.0,1,0,0,0,0.6048,0,8,0,0,0,0,0,0,1,0,-0.5028574541168138,-0.03025304317102094,0,1,0.9702,0,0,0,0,0,0,-1,0,204.67712061716472
1.0,1,0,0,0,0,0,0,1,0,0,0,0,385.0,0,1,1,1,2.88288,1,10,0,0,0,21,0,0,0,0,1.0587897944809381,0.552228569501405,0,1,1.73712,1,0,0,0,0,0,-1,0,296.47292022355003
1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,4.7507719999999996,1,19,0,0,1,15,1,1,0,1,1.5583071311563683,-0.5021500324408699,0,0,0.6052280000000003,0,0,0,0,0,0,-1,0,237.79599118268513
1.0,0,0,0,1,1,0,1,1,1,0,1,0,950.0,1,1,0,1,2.45216,1,19,0,0,0,28,0,0,1,0,0.8969692687999025,2.321194852243203,1,1,10.187840000000001,1,1,0,1,0,1,-1,0,368.7394790086583
1.0,0,1,0,0,0,0,1,1,0,0,0,0,1160.0,1,1,1,1,0.807192,1,15,0,1,0,21,0,0,1,0,-0.21419372079462518,1.1596471792539789,1,0,3.188808,1,0,1,1,0,0,-1,0,281.7071574130597
1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,2.176272,0,13,1,0,0,19,0,0,0,1,0.7776133211818471,0.7456105900956733,0,0,2.107728,0,1,0,0,0,0,-1,0,216.98304520187193
1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0.6301199999999999,0,14,1,0,1,24,0,0,0,0,-0.46184500154436897,0.13965758910445858,0,0,1.14988,0,0,0,1,0,0,-1,1,194.1922854450197
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,1.2147520000000003,1,13,1,0,0,14,0,1,0,0,0.19453994073182662,-0.3721541307871926,1,1,0.6892479999999999,0,1,0,0,1,0,-1,1,258.3316896523203
1.0,0,0,0,0,0,0,1,0,0,0,0,0,45.0,0,0,0,0,0.34442999999999996,0,19,0,0,1,20,0,0,1,0,-1.0658644022083068,0.22918128744643873,0,0,1.2575699999999999,0,1,0,0,0,0,-1,1,210.16670613016947
1.0,0,0,0,1,1,0,1,1,1,0,1,1,765.0,0,1,0,1,1.0600500000000002,0,12,1,0,1,15,0,0,0,0,0.05831607682283611,1.5018415658346977,0,0,4.48995,1,0,0,0,0,0,-1,1,262.35242770534916
1.0,1,0,0,1,1,0,0,1,0,0,0,0,0.0,0,0,0,0,0.386622,0,8,0,0,0,23,0,0,1,0,-0.950307807463846,-0.7778818784241155,0,0,0.45937799999999995,0,0,0,1,0,1,-1,0,203.70086273158387
1.0,0,1,1,0,0,1,1,1,0,1,0,0,555.0,0,1,0,0,1.536536,0,10,0,0,1,18,0,0,0,0,0.4295305321870152,1.0135858494762762,0,1,2.755464,1,0,0,0,0,0,-1,1,250.03124206662966
1.0,1,0,0,0,0,1,1,1,0,0,0,0,115.0,0,1,0,1,1.06602,1,13,1,0,1,19,1,0,0,1,0.06393208729373258,1.7000059569764456,0,0,5.47398,1,1,1,1,0,0,12,1,323.04181479158393
1.0,0,0,1,0,0,0,1,1,0,0,1,0,1090.0,1,1,0,1,0.3133,0,14,1,0,0,30,0,0,1,0,-1.160594081023991,-0.01338923711901605,1,1,0.9867,1,0,0,1,0,0,-1,1,249.7449173258483
1.0,0,1,1,0,0,0,1,0,1,1,1,0,1670.0,1,1,0,0,3.6203160000000003,0,8,0,0,1,22,0,0,0,0,1.286561314845563,1.999272701051873,0,1,7.383684000000001,1,0,0,0,1,0,-1,1,366.7490715899969
1.0,1,0,0,0,0,0,1,1,0,0,0,0,0.0,0,1,0,1,3.23785,1,15,0,1,0,16,1,0,0,0,1.1749095292905039,1.6432884628092375,1,0,5.17215,1,1,0,0,0,0,-1,1,346.44945897038946
1.0,0,0,0,0,0,0,1,1,0,1,0,0,140.0,0,1,1,1,0.907212,1,16,0,1,1,15,0,0,1,0,-0.09737911858290467,1.7346224669235837,0,0,5.6667879999999995,1,0,1,0,0,0,-1,0,233.96351046764505
1.0,0,0,0,0,0,0,0,0,0,0,0,0,320.0,0,0,0,0,0.056144,0,14,1,0,0,20,0,0,0,0,-2.879835460141278,-0.5415322845451528,0,1,0.581856,0,1,0,0,1,0,13,1,225.9290060220274
1.0,0,0,0,0,0,0,0,0,0,1,0,0,405.0,0,1,0,0,0.089424,0,12,1,0,0,24,0,0,0,0,-2.4143661764547946,-0.7709444112050957,0,1,0.46257600000000004,1,1,0,0,0,1,10,0,237.33600054119793
1.0,1,0,1,0,1,0,1,1,0,0,0,1,815.0,1,0,0,1,0.09401699999999999,1,15,0,1,1,15,0,0,1,0,-2.364279661999886,-1.3131070984033366,1,0,0.26898299999999997,0,1,0,1,0,0,-1,0,147.38049285118967
1.0,0,0,1,0,0,0,0,0,1,1,1,0,2160.0,1,1,0,1,0.09271800000000001,0,15,0,1,1,17,0,0,0,1,-2.378192650502524,-0.6669298772429052,1,1,0.513282,1,0,0,0,0,0,17,1,270.5271963172174
1.0,0,1,1,0,1,0,1,1,0,1,1,0,2240.0,1,1,1,1,1.460055,0,12,1,0,0,19,0,0,0,0,0.3784741062435788,1.298267468668936,0,1,3.662945,1,0,0,1,0,0,14,0,245.11811240580212
1.0,0,0,0,0,0,0,1,1,0,0,0,0,200.0,0,0,0,1,0.6387780000000001,1,16,0,1,1,19,0,1,0,0,-0.44819830280853695,-1.206569506173205,0,0,0.299222,1,1,1,1,0,0,-1,1,249.80457203490883
1.0,0,1,0,1,0,0,1,1,1,1,0,0,620.0,0,1,0,1,14.280358400000008,1,15,0,1,0,23,0,0,0,0,2.65891009010391,2.992466797686411,1,0,19.934796999999996,1,1,1,1,0,0,-1,1,416.8891586803171
1.0,0,0,0,0,0,1,0,0,0,0,0,1,325.0,0,1,0,1,1.14904,1,13,1,0,1,26,1,0,0,0,0.1389268111414303,-0.02947000618403096,0,0,0.97096,1,0,0,1,0,0,12,0,249.35812098633622
1.0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,0.189024,0,11,0,0,0,19,0,1,1,0,-1.6658812878573124,-1.0818259705680513,1,0,0.33897600000000006,1,0,0,0,0,0,14,0,264.12732728195266
1.0,1,0,1,0,0,1,1,1,0,0,1,0,265.0,1,0,0,0,0.891072,1,12,1,0,0,30,0,0,0,0,-0.11533004669531677,1.6671270298704246,0,1,5.296927999999999,1,0,1,1,0,0,13,0,305.59372588143003
1.0,1,0,0,0,0,1,0,0,0,1,1,0,1330.0,1,1,0,0,0.7192800000000001,1,15,0,1,1,20,0,0,0,0,-0.3295045673056194,-1.0196532448693085,1,1,0.36071999999999993,1,1,0,0,0,0,-1,0,219.08599935329497
